CreditScore,Age,Tenure,Balance,NumOfProducts,IsActiveMember,Exited,Tenure_Ratio,Balance_Per_Product,Active_Senior,Has_Balance,Is_Multi_Product,Gender_Male,Age_Group
654,32,1,114510.85,1,1,0,0.03125,57255.425,0,1,0,0,1
582,39,5,0.0,2,1,0,0.1282051282051282,0.0,0,0,0,1,1
659,32,3,107594.11,2,1,0,0.09375,35864.70333333333,0,1,0,1,1
762,39,2,81273.13,1,1,0,0.05128205128205128,40636.565,0,1,0,1,1
568,32,7,169399.6,1,0,0,0.21875,84699.8,0,1,0,0,1
670,25,6,0.0,2,1,0,0.24,0.0,0,0,0,1,0
613,45,1,187841.99,2,1,0,0.022222222222222223,62613.996666666666,0,1,0,0,2
539,30,0,0.0,2,0,0,0.0,0.0,0,0,0,1,0
850,57,8,126776.3,2,1,0,0.14035087719298245,42258.76666666667,1,1,0,0,3
522,34,9,126436.29,1,0,1,0.2647058823529412,63218.145,0,1,0,1,1
737,41,1,101960.74,1,1,0,0.024390243902439025,50980.37,0,1,0,1,2
520,58,3,0.0,2,1,0,0.05172413793103448,0.0,1,0,0,1,3
706,28,3,0.0,2,1,0,0.10714285714285714,0.0,0,0,0,1,0
643,45,2,150842.93,1,1,1,0.044444444444444446,75421.465,0,1,0,0,2
648,50,9,102535.57,1,1,0,0.18,51267.785,0,1,0,0,2
443,29,9,99027.61,2,0,0,0.3103448275862069,33009.20333333333,0,1,0,0,0
640,68,9,0.0,2,1,0,0.1323529411764706,0.0,1,0,0,1,4
628,33,3,0.0,1,1,0,0.09090909090909091,0.0,0,0,0,0,1
540,42,9,87271.41,2,0,0,0.21428571428571427,29090.47,0,1,0,0,2
460,35,8,102742.91,2,1,0,0.22857142857142856,34247.636666666665,0,1,0,0,1
636,34,2,40105.51,2,1,0,0.058823529411764705,13368.503333333334,0,1,0,1,1
593,29,2,152265.43,1,0,0,0.06896551724137931,76132.715,0,1,0,0,0
801,42,4,141947.67,1,1,0,0.09523809523809523,70973.835,0,1,0,1,2
640,75,1,106307.91,2,1,0,0.013333333333333334,35435.97,1,1,0,0,4
611,31,0,107884.81,2,1,0,0.0,35961.60333333333,0,1,0,1,1
802,31,1,125013.72,1,1,0,0.03225806451612903,62506.86,0,1,0,1,1
717,35,7,58469.37,2,1,0,0.2,19489.79,0,1,0,1,1
769,39,8,0.0,1,1,0,0.20512820512820512,0.0,0,0,0,0,1
745,45,10,117231.63,3,1,1,0.2222222222222222,29307.9075,0,1,1,1,2
572,35,4,152390.26,1,0,0,0.11428571428571428,76195.13,0,1,0,1,1
629,30,2,34013.63,1,0,0,0.06666666666666667,17006.815,0,1,0,0,0
687,39,2,0.0,3,0,1,0.05128205128205128,0.0,0,0,1,0,1
483,50,9,0.0,2,1,0,0.18,0.0,0,0,0,0,2
690,36,7,101583.11,2,0,0,0.19444444444444445,33861.03666666667,0,1,0,1,1
492,30,10,77168.87,2,1,0,0.3333333333333333,25722.956666666665,0,1,0,0,0
709,28,8,124695.72,2,0,0,0.2857142857142857,41565.24,0,1,0,1,0
705,44,3,105934.96,1,0,0,0.06818181818181818,52967.48,0,1,0,1,2
560,66,9,0.0,1,1,0,0.13636363636363635,0.0,1,0,0,0,4
611,46,6,0.0,2,0,0,0.13043478260869565,0.0,0,0,0,1,2
730,62,2,0.0,2,1,0,0.03225806451612903,0.0,1,0,0,1,4
709,45,2,0.0,2,1,0,0.044444444444444446,0.0,0,0,0,0,2
544,21,10,161525.96,2,0,0,0.47619047619047616,53841.986666666664,0,1,0,0,0
712,29,7,147199.07,1,1,0,0.2413793103448276,73599.535,0,1,0,0,0
752,38,3,183102.29,1,1,0,0.07894736842105263,91551.145,0,1,0,1,1
648,46,9,127209.0,2,0,1,0.1956521739130435,42403.0,0,1,0,1,2
556,38,8,0.0,2,0,1,0.21052631578947367,0.0,0,0,0,1,1
594,24,0,97378.54,1,1,0,0.0,48689.27,0,1,0,0,0
645,37,2,136925.09,2,1,0,0.05405405405405406,45641.69666666666,0,1,0,0,1
557,33,3,54503.55,1,1,0,0.09090909090909091,27251.775,0,1,0,1,1
547,32,8,155726.85,1,0,0,0.25,77863.425,0,1,0,1,1
701,39,9,0.0,2,1,0,0.23076923076923078,0.0,0,0,0,0,1
616,66,1,135842.41,1,0,1,0.015151515151515152,67921.205,0,1,0,0,4
605,52,1,63349.75,1,0,0,0.019230769230769232,31674.875,0,1,0,1,3
593,38,4,129499.42,1,1,0,0.10526315789473684,64749.71,0,1,0,0,1
751,52,8,0.0,2,1,0,0.15384615384615385,0.0,1,0,0,1,3
443,36,6,70438.01,2,1,0,0.16666666666666666,23479.336666666666,0,1,0,1,1
685,23,8,0.0,2,1,0,0.34782608695652173,0.0,0,0,0,1,0
718,36,9,0.0,1,0,0,0.25,0.0,0,0,0,1,1
538,49,9,141434.04,1,0,1,0.1836734693877551,70717.02,0,1,0,0,2
611,37,4,0.0,2,0,0,0.10810810810810811,0.0,0,0,0,0,1
668,37,10,152958.29,2,1,0,0.2702702702702703,50986.09666666667,0,1,0,1,1
537,41,3,138306.34,1,0,0,0.07317073170731707,69153.17,0,1,0,0,2
709,23,10,0.0,2,0,0,0.43478260869565216,0.0,0,0,0,1,0
850,38,1,0.0,2,1,0,0.02631578947368421,0.0,0,0,0,1,1
745,31,3,124328.84,1,1,0,0.0967741935483871,62164.42,0,1,0,0,1
693,41,9,181461.48,3,1,1,0.21951219512195122,45365.37,0,1,1,0,2
795,35,8,0.0,2,0,0,0.22857142857142856,0.0,0,0,0,1,1
626,26,8,0.0,2,0,0,0.3076923076923077,0.0,0,0,0,1,0
487,61,5,110368.03,1,0,1,0.08196721311475409,55184.015,0,1,0,0,4
556,39,9,89588.35,1,1,0,0.23076923076923078,44794.175,0,1,0,0,1
643,46,6,0.0,2,0,0,0.13043478260869565,0.0,0,0,0,0,2
605,28,6,0.0,2,0,0,0.21428571428571427,0.0,0,0,0,0,0
756,60,3,115924.89,1,0,1,0.05,57962.445,0,1,0,0,3
586,38,2,0.0,2,0,0,0.05263157894736842,0.0,0,0,0,0,1
535,40,7,111756.5,1,0,1,0.175,55878.25,0,1,0,1,1
678,35,4,0.0,1,0,0,0.11428571428571428,0.0,0,0,0,0,1
596,39,9,0.0,1,0,0,0.23076923076923078,0.0,0,0,0,1,1
648,26,9,162923.85,1,0,0,0.34615384615384615,81461.925,0,1,0,1,0
492,39,10,124576.65,2,0,0,0.2564102564102564,41525.549999999996,0,1,0,1,1
702,45,0,80793.58,1,1,0,0.0,40396.79,0,1,0,1,2
486,40,9,71340.09,1,0,0,0.225,35670.045,0,1,0,0,1
568,40,1,99282.63,1,0,1,0.025,49641.315,0,1,0,1,1
619,57,3,137946.39,1,1,1,0.05263157894736842,68973.195,1,1,0,1,3
724,41,2,127892.57,2,1,0,0.04878048780487805,42630.85666666667,0,1,0,1,2
548,33,0,101084.36,1,0,0,0.0,50542.18,0,1,0,0,1
545,37,8,114754.08,1,0,1,0.21621621621621623,57377.04,0,1,0,0,1
683,33,8,0.0,1,0,0,0.24242424242424243,0.0,0,0,0,1,1
762,51,3,99286.98,1,1,0,0.058823529411764705,49643.49,1,1,0,0,3
627,30,4,79871.02,2,0,0,0.13333333333333333,26623.673333333336,0,1,0,0,0
516,35,10,104088.59,2,0,0,0.2857142857142857,34696.19666666666,0,1,0,1,1
800,38,2,168190.33,2,0,0,0.05263157894736842,56063.44333333333,0,1,0,0,1
464,42,3,85679.25,1,1,0,0.07142857142857142,42839.625,0,1,0,0,2
626,35,3,0.0,1,0,0,0.08571428571428572,0.0,0,0,0,0,1
790,31,9,0.0,2,0,0,0.2903225806451613,0.0,0,0,0,0,1
534,34,7,121551.58,2,1,0,0.20588235294117646,40517.193333333336,0,1,0,0,1
745,46,2,122220.19,1,1,0,0.043478260869565216,61110.095,0,1,0,1,2
553,47,3,116528.15,1,0,1,0.06382978723404255,58264.075,0,1,0,1,2
748,26,1,77780.29,1,1,0,0.038461538461538464,38890.145,0,1,0,0,0
722,37,2,0.0,1,0,0,0.05405405405405406,0.0,0,0,0,1,1
501,40,4,125832.2,1,1,0,0.1,62916.1,0,1,0,1,1
675,38,6,68065.8,1,0,1,0.15789473684210525,34032.9,0,1,0,0,1
778,47,6,127299.34,2,0,0,0.1276595744680851,42433.113333333335,0,1,0,0,2
494,38,7,174937.64,1,0,0,0.18421052631578946,87468.82,0,1,0,0,1
850,40,9,0.0,2,1,0,0.225,0.0,0,0,0,1,1
592,31,7,110071.1,1,0,0,0.22580645161290322,55035.55,0,1,0,1,1
590,44,3,139432.37,1,0,0,0.06818181818181818,69716.185,0,1,0,0,2
758,39,6,127357.76,1,1,0,0.15384615384615385,63678.88,0,1,0,0,1
506,36,5,0.0,2,0,0,0.1388888888888889,0.0,0,0,0,1,1
733,33,3,0.0,1,1,0,0.09090909090909091,0.0,0,0,0,1,1
711,38,3,0.0,2,0,0,0.07894736842105263,0.0,0,0,0,1,1
514,43,1,95556.31,1,1,1,0.023255813953488372,47778.155,0,1,0,1,2
637,37,8,0.0,1,1,0,0.21621621621621623,0.0,0,0,0,1,1
468,29,1,111681.98,2,1,0,0.034482758620689655,37227.32666666667,0,1,0,1,0
539,39,3,0.0,2,0,0,0.07692307692307693,0.0,0,0,0,1,1
509,25,3,108738.71,2,0,0,0.12,36246.23666666667,0,1,0,0,0
662,32,4,133950.37,1,1,1,0.125,66975.185,0,1,0,0,1
818,26,4,0.0,2,1,0,0.15384615384615385,0.0,0,0,0,1,0
608,33,9,89968.69,1,0,0,0.2727272727272727,44984.345,0,1,0,1,1
850,32,9,0.0,2,1,0,0.28125,0.0,0,0,0,0,1
816,38,5,130878.75,3,0,1,0.13157894736842105,32719.6875,0,1,1,0,1
536,35,8,0.0,2,0,0,0.22857142857142856,0.0,0,0,0,1,1
753,35,3,0.0,2,1,0,0.08571428571428572,0.0,0,0,0,1,1
631,27,10,134169.62,1,1,0,0.37037037037037035,67084.81,0,1,0,1,0
703,37,1,149762.08,1,0,1,0.02702702702702703,74881.04,0,1,0,1,1
774,26,2,93844.69,1,0,0,0.07692307692307693,46922.345,0,1,0,1,0
785,28,8,0.0,2,0,0,0.2857142857142857,0.0,0,0,0,1,0
571,33,1,0.0,2,0,0,0.030303030303030304,0.0,0,0,0,0,1
621,46,6,141078.37,1,0,1,0.13043478260869565,70539.185,0,1,0,1,2
605,31,1,117992.59,1,1,0,0.03225806451612903,58996.295,0,1,0,0,1
611,40,8,100812.33,2,0,0,0.2,33604.11,0,1,0,0,1
569,38,7,0.0,1,1,0,0.18421052631578946,0.0,0,0,0,1,1
658,29,4,80262.6,1,1,0,0.13793103448275862,40131.3,0,1,0,1,0
788,34,6,156478.62,1,1,0,0.17647058823529413,78239.31,0,1,0,1,1
525,23,5,0.0,2,0,0,0.21739130434782608,0.0,0,0,0,0,0
798,37,8,0.0,3,0,0,0.21621621621621623,0.0,0,0,1,1,1
486,37,9,115217.99,2,0,0,0.24324324324324326,38405.996666666666,0,1,0,1,1
615,61,9,0.0,2,0,1,0.14754098360655737,0.0,0,0,0,1,4
730,35,0,155470.55,1,1,0,0.0,77735.275,0,1,0,0,1
641,37,7,0.0,2,0,0,0.1891891891891892,0.0,0,0,0,1,1
542,39,3,135096.77,1,1,1,0.07692307692307693,67548.385,0,1,0,1,1
692,30,2,0.0,2,1,0,0.06666666666666667,0.0,0,0,0,1,0
714,55,9,180075.22,1,1,0,0.16363636363636364,90037.61,1,1,0,0,3
591,29,1,97541.24,1,1,0,0.034482758620689655,48770.62,0,1,0,1,0
710,41,2,156067.05,1,1,0,0.04878048780487805,78033.525,0,1,0,0,2
639,38,4,81550.94,2,1,0,0.10526315789473684,27183.646666666667,0,1,0,0,1
531,47,6,0.0,1,0,1,0.1276595744680851,0.0,0,0,0,0,2
673,38,2,170061.92,2,0,1,0.05263157894736842,56687.30666666667,0,1,0,0,1
765,36,8,92310.54,2,1,0,0.2222222222222222,30770.179999999997,0,1,0,1,1
622,32,6,169089.38,2,0,0,0.1875,56363.12666666667,0,1,0,0,1
806,40,5,80613.93,1,1,0,0.125,40306.965,0,1,0,1,1
757,26,8,121581.56,2,1,0,0.3076923076923077,40527.18666666667,0,1,0,1,0
570,58,8,0.0,1,1,1,0.13793103448275862,0.0,1,0,0,0,3
555,32,4,0.0,2,1,0,0.125,0.0,0,0,0,1,1
692,54,5,0.0,2,1,0,0.09259259259259259,0.0,1,0,0,1,3
774,60,5,85891.55,1,0,1,0.08333333333333333,42945.775,0,1,0,1,3
638,44,9,77637.35,2,1,0,0.20454545454545456,25879.11666666667,0,1,0,1,2
543,41,4,0.0,1,0,0,0.0975609756097561,0.0,0,0,0,0,2
584,31,5,0.0,2,0,0,0.16129032258064516,0.0,0,0,0,1,1
691,30,7,116927.89,1,0,0,0.23333333333333334,58463.945,0,1,0,1,0
684,40,6,137326.65,1,0,0,0.15,68663.325,0,1,0,0,1
733,22,5,0.0,2,1,0,0.22727272727272727,0.0,0,0,0,1,0
599,37,2,0.0,2,1,0,0.05405405405405406,0.0,0,0,0,0,1
524,31,10,67238.98,2,1,0,0.3225806451612903,22412.993333333332,0,1,0,0,1
632,38,6,86569.76,2,0,0,0.15789473684210525,28856.586666666666,0,1,0,0,1
735,34,5,0.0,2,0,0,0.14705882352941177,0.0,0,0,0,1,1
734,34,6,133598.4,1,1,0,0.17647058823529413,66799.2,0,1,0,1,1
605,51,3,136188.78,1,1,1,0.058823529411764705,68094.39,1,1,0,0,3
793,38,9,0.0,2,0,0,0.23684210526315788,0.0,0,0,0,1,1
468,56,10,0.0,3,1,1,0.17857142857142858,0.0,1,0,1,0,3
779,37,7,120092.52,2,0,0,0.1891891891891892,40030.840000000004,0,1,0,1,1
698,48,4,101238.24,2,1,1,0.08333333333333333,33746.08,0,1,0,1,2
707,58,6,89685.92,1,1,0,0.10344827586206896,44842.96,1,1,0,1,3
850,35,1,211774.31,1,0,1,0.02857142857142857,105887.155,0,1,0,0,1
850,56,7,131317.48,1,1,0,0.125,65658.74,1,1,0,1,3
527,37,5,93722.73,2,1,0,0.13513513513513514,31240.91,0,1,0,1,1
696,32,8,101160.99,1,1,0,0.25,50580.495,0,1,0,1,1
661,48,3,120320.54,1,0,0,0.0625,60160.27,0,1,0,1,2
776,31,2,0.0,2,1,0,0.06451612903225806,0.0,0,0,0,0,1
701,43,2,0.0,2,1,0,0.046511627906976744,0.0,0,0,0,1,2
610,26,8,0.0,2,0,0,0.3076923076923077,0.0,0,0,0,1,0
572,48,3,152827.99,1,0,1,0.0625,76413.995,0,1,0,0,2
673,30,1,64097.75,1,1,0,0.03333333333333333,32048.875,0,1,0,1,0
519,57,2,119035.35,2,1,0,0.03508771929824561,39678.450000000004,1,1,0,0,3
702,26,4,135219.57,1,1,0,0.15384615384615385,67609.785,0,1,0,0,0
729,32,6,93694.42,1,1,0,0.1875,46847.21,0,1,0,1,1
543,35,10,59408.63,1,0,0,0.2857142857142857,29704.315,0,1,0,1,1
550,40,7,114354.95,1,0,0,0.175,57177.475,0,1,0,0,1
608,59,1,0.0,1,0,1,0.01694915254237288,0.0,0,0,0,1,3
639,35,10,128173.9,2,0,0,0.2857142857142857,42724.63333333333,0,1,0,1,1
686,34,9,0.0,2,0,0,0.2647058823529412,0.0,0,0,0,1,1
564,62,5,114931.35,3,1,1,0.08064516129032258,28732.8375,1,1,1,0,4
745,28,1,111071.36,1,0,1,0.03571428571428571,55535.68,0,1,0,0,0
833,37,8,151226.18,2,1,0,0.21621621621621623,50408.72666666666,0,1,0,1,1
622,26,9,0.0,2,1,0,0.34615384615384615,0.0,0,0,0,1,0
597,42,4,64740.12,1,1,0,0.09523809523809523,32370.06,0,1,0,0,2
721,51,0,169312.13,1,0,1,0.0,84656.065,0,1,0,1,3
504,49,7,0.0,3,1,1,0.14285714285714285,0.0,0,0,1,0,2
842,44,2,112652.08,2,0,0,0.045454545454545456,37550.693333333336,0,1,0,0,2
587,38,0,0.0,2,0,0,0.0,0.0,0,0,0,1,1
479,30,7,143964.36,2,0,0,0.23333333333333334,47988.119999999995,0,1,0,0,0
508,49,7,122451.46,2,1,0,0.14285714285714285,40817.153333333335,0,1,0,1,2
749,24,1,0.0,3,1,0,0.041666666666666664,0.0,0,0,1,1,0
721,36,3,65253.07,2,0,0,0.08333333333333333,21751.023333333334,0,1,0,0,1
674,47,6,106901.94,1,1,1,0.1276595744680851,53450.97,0,1,0,1,2
685,25,10,128509.63,1,0,0,0.4,64254.815,0,1,0,0,0
417,34,7,0.0,2,0,0,0.20588235294117646,0.0,0,0,0,1,1
574,33,3,129834.67,1,0,0,0.09090909090909091,64917.335,0,1,0,1,1
590,51,3,154962.99,3,1,1,0.058823529411764705,38740.7475,1,1,1,0,3
587,40,5,138241.9,2,0,0,0.125,46080.63333333333,0,1,0,1,1
598,41,3,91536.93,1,0,1,0.07317073170731707,45768.465,0,1,0,1,2
741,53,3,0.0,2,1,0,0.05660377358490566,0.0,1,0,0,1,3
850,70,5,0.0,1,1,0,0.07142857142857142,0.0,1,0,0,0,4
584,29,7,105204.01,1,1,0,0.2413793103448276,52602.005,0,1,0,0,0
650,61,1,152968.73,1,1,0,0.01639344262295082,76484.365,1,1,0,1,4
607,36,8,158261.68,1,1,0,0.2222222222222222,79130.84,0,1,0,1,1
509,46,1,0.0,1,0,1,0.021739130434782608,0.0,0,0,0,0,2
689,38,6,121021.05,1,1,0,0.15789473684210525,60510.525,0,1,0,0,1
543,36,4,0.0,2,1,0,0.1111111111111111,0.0,0,0,0,1,1
438,54,2,0.0,1,0,1,0.037037037037037035,0.0,0,0,0,0,3
687,63,1,137715.66,1,1,0,0.015873015873015872,68857.83,1,1,0,0,4
737,31,5,121192.22,2,1,0,0.16129032258064516,40397.40666666667,0,1,0,1,1
761,31,7,0.0,3,1,0,0.22580645161290322,0.0,0,0,1,1,1
601,44,1,100486.18,2,1,0,0.022727272727272728,33495.39333333333,0,1,0,1,2
651,45,1,0.0,1,0,1,0.022222222222222223,0.0,0,0,0,1,2
745,35,9,92566.53,2,0,0,0.2571428571428571,30855.51,0,1,0,1,1
648,49,10,0.0,2,1,1,0.20408163265306123,0.0,0,0,0,0,2
848,40,3,110929.96,1,1,0,0.075,55464.98,0,1,0,1,1
546,27,8,0.0,2,1,0,0.2962962962962963,0.0,0,0,0,0,0
439,32,3,138901.61,1,0,0,0.09375,69450.805,0,1,0,0,1
755,30,4,123217.66,2,1,0,0.13333333333333333,41072.55333333334,0,1,0,1,0
593,41,6,0.0,1,0,0,0.14634146341463414,0.0,0,0,0,0,2
701,39,2,0.0,2,1,0,0.05128205128205128,0.0,0,0,0,1,1
701,36,8,0.0,2,0,0,0.2222222222222222,0.0,0,0,0,1,1
607,33,2,108431.87,2,1,1,0.06060606060606061,36143.956666666665,0,1,0,0,1
586,57,3,0.0,2,1,0,0.05263157894736842,0.0,1,0,0,0,3
547,30,9,72392.41,1,0,0,0.3,36196.205,0,1,0,0,0
647,51,1,119741.77,2,0,1,0.0196078431372549,39913.92333333333,0,1,0,0,3
760,51,2,100946.71,1,0,1,0.0392156862745098,50473.355,0,1,0,0,3
621,53,9,170491.84,1,0,1,0.16981132075471697,85245.92,0,1,0,1,3
725,44,5,0.0,1,1,0,0.11363636363636363,0.0,0,0,0,1,2
526,36,1,0.0,1,0,0,0.027777777777777776,0.0,0,0,0,1,1
519,47,6,157296.02,2,0,1,0.1276595744680851,52432.00666666666,0,1,0,0,2
713,38,7,144606.22,1,1,1,0.18421052631578946,72303.11,0,1,0,0,1
700,38,8,134811.3,1,0,0,0.21052631578947367,67405.65,0,1,0,1,1
666,34,9,115897.12,1,1,0,0.2647058823529412,57948.56,0,1,0,0,1
630,32,4,82034.0,1,0,0,0.125,41017.0,0,1,0,1,1
779,26,4,174318.13,2,1,0,0.15384615384615385,58106.043333333335,0,1,0,0,0
611,41,2,114206.84,1,0,0,0.04878048780487805,57103.42,0,1,0,0,2
685,43,9,0.0,2,0,0,0.20930232558139536,0.0,0,0,0,1,2
646,39,9,111574.41,1,1,0,0.23076923076923078,55787.205,0,1,0,1,1
683,57,5,162448.69,1,0,1,0.08771929824561403,81224.345,0,1,0,0,3
484,34,4,148249.54,1,1,0,0.11764705882352941,74124.77,0,1,0,0,1
601,43,8,0.0,3,1,1,0.18604651162790697,0.0,0,0,1,0,2
762,26,7,123709.46,2,1,0,0.2692307692307692,41236.48666666667,0,1,0,0,0
687,72,9,0.0,1,1,0,0.125,0.0,1,0,0,0,4
566,30,5,0.0,1,0,1,0.16666666666666666,0.0,0,0,0,1,0
702,37,10,150525.8,1,1,0,0.2702702702702703,75262.9,0,1,0,1,1
601,29,9,0.0,1,1,0,0.3103448275862069,0.0,0,0,0,1,0
699,53,4,0.0,2,1,0,0.07547169811320754,0.0,1,0,0,1,3
584,28,10,0.0,2,0,0,0.35714285714285715,0.0,0,0,0,1,0
699,35,5,0.0,2,1,0,0.14285714285714285,0.0,0,0,0,1,1
698,51,2,111018.98,1,0,0,0.0392156862745098,55509.49,0,1,0,0,3
495,30,10,129755.99,1,0,0,0.3333333333333333,64877.995,0,1,0,1,0
650,27,6,0.0,2,0,0,0.2222222222222222,0.0,0,0,0,0,0
605,64,2,129555.7,1,1,0,0.03125,64777.85,1,1,0,0,4
667,38,1,87202.38,1,1,0,0.02631578947368421,43601.19,0,1,0,1,1
688,26,8,146133.39,1,1,0,0.3076923076923077,73066.695,0,1,0,1,0
727,31,0,0.0,1,0,1,0.0,0.0,0,0,0,0,1
754,39,6,170184.99,2,0,0,0.15384615384615385,56728.329999999994,0,1,0,1,1
612,62,8,140745.33,1,0,1,0.12903225806451613,70372.665,0,1,0,0,4
546,42,7,139070.51,1,1,0,0.16666666666666666,69535.255,0,1,0,1,2
673,37,8,0.0,2,1,0,0.21621621621621623,0.0,0,0,0,0,1
593,35,9,114193.24,1,0,0,0.2571428571428571,57096.62,0,1,0,1,1
656,40,10,167878.5,1,1,0,0.25,83939.25,0,1,0,0,1
535,53,5,141616.55,2,1,0,0.09433962264150944,47205.51666666666,1,1,0,0,3
678,36,3,145747.67,2,1,0,0.08333333333333333,48582.55666666667,0,1,0,1,1
477,48,2,129120.64,1,1,0,0.041666666666666664,64560.32,0,1,0,0,2
850,35,7,110349.82,1,0,0,0.2,55174.91,0,1,0,1,1
427,29,1,141325.56,1,1,0,0.034482758620689655,70662.78,0,1,0,1,0
752,49,2,78653.84,1,0,0,0.04081632653061224,39326.92,0,1,0,1,2
649,47,1,0.0,2,1,0,0.02127659574468085,0.0,0,0,0,1,2
799,28,3,142253.65,1,0,0,0.10714285714285714,71126.825,0,1,0,0,0
589,61,1,0.0,1,0,1,0.01639344262295082,0.0,0,0,0,0,4
583,54,6,115988.86,1,0,1,0.1111111111111111,57994.43,0,1,0,0,3
839,33,10,75592.43,1,0,0,0.30303030303030304,37796.215,0,1,0,0,1
540,44,3,164113.04,2,1,0,0.06818181818181818,54704.34666666667,0,1,0,1,2
850,31,6,67996.23,2,0,1,0.1935483870967742,22665.41,0,1,0,1,1
696,51,5,0.0,2,0,0,0.09803921568627451,0.0,0,0,0,0,3
660,33,1,0.0,2,0,0,0.030303030303030304,0.0,0,0,0,0,1
682,48,1,138778.15,1,1,0,0.020833333333333332,69389.075,0,1,0,1,2
744,43,10,147832.15,1,1,0,0.23255813953488372,73916.075,0,1,0,0,2
785,36,4,135438.4,1,0,0,0.1111111111111111,67719.2,0,1,0,0,1
752,48,5,116060.08,1,0,1,0.10416666666666667,58030.04,0,1,0,1,2
706,29,5,112564.62,1,0,0,0.1724137931034483,56282.31,0,1,0,0,0
583,27,1,125406.58,1,1,0,0.037037037037037035,62703.29,0,1,0,0,0
660,39,5,135134.99,1,0,1,0.1282051282051282,67567.495,0,1,0,0,1
819,39,9,133102.92,1,0,1,0.23076923076923078,66551.46,0,1,0,0,1
673,34,8,42157.08,1,0,1,0.23529411764705882,21078.54,0,1,0,0,1
752,30,3,0.0,2,1,0,0.1,0.0,0,0,0,0,0
578,38,7,82259.29,1,0,0,0.18421052631578946,41129.645,0,1,0,1,1
438,36,4,0.0,2,0,0,0.1111111111111111,0.0,0,0,0,0,1
652,38,6,0.0,2,1,0,0.15789473684210525,0.0,0,0,0,1,1
629,49,4,0.0,2,1,0,0.08163265306122448,0.0,0,0,0,0,2
720,52,7,0.0,1,1,0,0.1346153846153846,0.0,1,0,0,1,3
668,42,3,150461.07,1,0,0,0.07142857142857142,75230.535,0,1,0,1,2
459,48,4,133994.52,1,1,1,0.08333333333333333,66997.26,0,1,0,1,2
729,31,8,164870.81,2,1,0,0.25806451612903225,54956.93666666667,0,1,0,1,1
498,25,8,121702.73,1,1,0,0.32,60851.365,0,1,0,1,0
549,25,6,193858.2,1,1,0,0.24,96929.1,0,1,0,1,0
601,54,1,131039.97,2,1,0,0.018518518518518517,43679.99,1,1,0,0,3
544,64,9,113829.45,1,1,0,0.140625,56914.725,1,1,0,1,4
751,30,6,0.0,2,0,0,0.2,0.0,0,0,0,0,0
632,41,3,81877.38,1,1,0,0.07317073170731707,40938.69,0,1,0,0,2
694,57,8,116326.07,1,1,0,0.14035087719298245,58163.035,1,1,0,1,3
678,31,2,0.0,2,1,0,0.06451612903225806,0.0,0,0,0,1,1
695,46,4,0.0,2,1,0,0.08695652173913043,0.0,0,0,0,1,2
661,41,1,0.0,2,1,0,0.024390243902439025,0.0,0,0,0,0,2
661,33,9,0.0,2,1,0,0.2727272727272727,0.0,0,0,0,1,1
559,31,3,127070.73,1,1,0,0.0967741935483871,63535.365,0,1,0,0,1
503,29,3,0.0,2,1,0,0.10344827586206896,0.0,0,0,0,1,0
695,46,3,122549.64,1,1,0,0.06521739130434782,61274.82,0,1,0,1,2
640,42,5,176099.13,1,1,0,0.11904761904761904,88049.565,0,1,0,0,2
624,48,3,122388.38,2,0,0,0.0625,40796.12666666667,0,1,0,0,2
667,42,9,0.0,2,1,0,0.21428571428571427,0.0,0,0,0,1,2
642,26,0,0.0,1,0,0,0.0,0.0,0,0,0,1,0
640,32,6,118879.35,2,1,0,0.1875,39626.450000000004,0,1,0,0,1
529,35,5,0.0,2,1,0,0.14285714285714285,0.0,0,0,0,1,1
563,39,5,0.0,2,1,0,0.1282051282051282,0.0,0,0,0,0,1
593,38,4,88736.44,2,0,0,0.10526315789473684,29578.813333333335,0,1,0,0,1
739,45,7,102703.62,1,1,1,0.15555555555555556,51351.81,0,1,0,1,2
788,70,1,0.0,2,1,0,0.014285714285714285,0.0,1,0,0,0,4
684,38,3,0.0,2,0,0,0.07894736842105263,0.0,0,0,0,0,1
482,55,5,97318.25,1,1,0,0.09090909090909091,48659.125,1,1,0,1,3
591,58,5,128468.69,1,1,0,0.08620689655172414,64234.345,1,1,0,1,3
651,41,4,133432.59,1,1,0,0.0975609756097561,66716.295,0,1,0,0,2
749,40,8,141782.57,2,0,0,0.2,47260.85666666667,0,1,0,0,1
583,24,9,135125.28,1,0,0,0.375,67562.64,0,1,0,1,0
661,42,2,178820.91,1,0,1,0.047619047619047616,89410.455,0,1,0,1,2
715,31,2,112212.14,2,1,0,0.06451612903225806,37404.04666666667,0,1,0,0,1
769,45,5,126674.81,1,0,1,0.1111111111111111,63337.405,0,1,0,0,2
625,51,7,136294.97,1,0,1,0.13725490196078433,68147.485,0,1,0,0,3
641,36,5,66392.64,1,0,0,0.1388888888888889,33196.32,0,1,0,0,1
716,27,1,122552.34,2,0,0,0.037037037037037035,40850.78,0,1,0,1,0
767,43,1,76408.85,2,0,0,0.023255813953488372,25469.61666666667,0,1,0,1,2
745,36,8,145071.24,1,0,0,0.2222222222222222,72535.62,0,1,0,1,1
589,34,6,0.0,2,1,0,0.17647058823529413,0.0,0,0,0,1,1
796,45,2,109730.22,1,1,0,0.044444444444444446,54865.11,0,1,0,0,2
